loc_name,loc_desc,chemical_name,result_numeric,sample_date,ppt_unit,zipcode,city,county,method_detection_limit,loc_purpose,loc_type,remark_1
CO0113100,CROWLEY COUNTY WA,11-chloroeicosafluoro-3-oxaundecane-1-sulfonic acid (11Cl-PF3OUdS),0,4/15/2020,ppt,81062,ORDWAY,CROWLEY,0.49,PWS,EP,Public Water System
CO0113100,CROWLEY COUNTY WA,"4,8-dioxa-3H-perfluorononanoic acid (ADONA)",0,4/15/2020,ppt,81062,ORDWAY,CROWLEY,0.49,PWS,EP,Public Water System
CO0113100,CROWLEY COUNTY WA,"PFOS and PFOA, Total Combined",7.1,4/15/2020,ppt,81062,ORDWAY,CROWLEY,,PWS,EP,Public Water System
CO0113100,CROWLEY COUNTY WA,Perfluorohexanoic acid (PFHxA),1.4,4/15/2020,ppt,81062,ORDWAY,CROWLEY,0.49,PWS,EP,Public Water System
CO0113100,CROWLEY COUNTY WA,Perfluorononanoic acid (PFNA),0,4/15/2020,ppt,81062,ORDWAY,CROWLEY,0.49,PWS,EP,Public Water System
CO0113100,CROWLEY COUNTY WA,Perfluorododecanoic acid (PFDoA),0,4/15/2020,ppt,81062,ORDWAY,CROWLEY,0.49,PWS,EP,Public Water System
CO0113200,CROWLEY COUNTY WS,Perfluorobutanesulfonic acid (PFBS),7,4/15/2020,ppt,81062,ORDWAY,CROWLEY,0.19,PWS,RW,Public Water System
CO0113200,CROWLEY COUNTY WS,"4,8-dioxa-3H-perfluorononanoic acid (ADONA)",0,4/15/2020,ppt,81062,ORDWAY,CROWLEY,0.17,PWS,RW,Public Water System
CO0113200,CROWLEY COUNTY WS,11-chloroeicosafluoro-3-oxaundecane-1-sulfonic acid (11Cl-PF3OUdS),0,4/15/2020,ppt,81062,ORDWAY,CROWLEY,0.3,PWS,RW,Public Water System
CO0113200,CROWLEY COUNTY WS,9-chlorohexadecafluoro-3-oxanone-1-sulfonic acid (9Cl-PF3ONS),0,4/15/2020,ppt,81062,ORDWAY,CROWLEY,0.22,PWS,RW,Public Water System
CO0113200,CROWLEY COUNTY WS,Perfluorotridecanoic acid (PFTriA),0,4/15/2020,ppt,81062,ORDWAY,CROWLEY,1.2,PWS,RW,Public Water System
CO0113200,CROWLEY COUNTY WS,Perfluorotetradecanoic (PFTeA),0.31,4/15/2020,ppt,81062,ORDWAY,CROWLEY,0.27,PWS,RW,Public Water System
CO0113200,CROWLEY COUNTY WS,Perfluorononanoic acid (PFNA),0,4/15/2020,ppt,81062,ORDWAY,CROWLEY,0.25,PWS,RW,Public Water System
CO0113200,CROWLEY COUNTY WS,Perfluoroheptanoic acid (PFHpA),0,4/15/2020,ppt,81062,ORDWAY,CROWLEY,0.23,PWS,RW,Public Water System
CO0113200,CROWLEY COUNTY WS,Perfluorohexanesulfonic acid (PFHxS),7.3,4/15/2020,ppt,81062,ORDWAY,CROWLEY,0.16,PWS,RW,Public Water System
CO0113200,CROWLEY COUNTY WS,Hexafluoropropylene oxide dimer acid,0,4/15/2020,ppt,81062,ORDWAY,CROWLEY,1.4,PWS,RW,Public Water System
CO0113200,CROWLEY COUNTY WS,Perfluorooctanoic acid (PFOA),0,4/15/2020,ppt,81062,ORDWAY,CROWLEY,0.79,PWS,RW,Public Water System
CO0113200,CROWLEY COUNTY WS,Perfluorododecanoic acid (PFDoA),0,4/15/2020,ppt,81062,ORDWAY,CROWLEY,0.51,PWS,RW,Public Water System
CO0113200,CROWLEY COUNTY WS,Perfluorohexanoic acid (PFHxA),0,4/15/2020,ppt,81062,ORDWAY,CROWLEY,0.54,PWS,RW,Public Water System
CO0113200,CROWLEY COUNTY WS,N-ethyl perfluorooctanesulfonamidoacetic acid (EtFOSAA),0,4/15/2020,ppt,81062,ORDWAY,CROWLEY,1.8,PWS,RW,Public Water System
CO0113200,CROWLEY COUNTY WS,N-methyl perfluorooctanesulfonamidoacetic acid (MeFOSAA),0,4/15/2020,ppt,81062,ORDWAY,CROWLEY,2.9,PWS,RW,Public Water System
CO0113200,CROWLEY COUNTY WS,Perfluoroundecanoic acid (PFUnA),0,4/15/2020,ppt,81062,ORDWAY,CROWLEY,1,PWS,RW,Public Water System
CO0113200,CROWLEY COUNTY WS,Perfluorooctanesulfonic acid (PFOS),9,4/15/2020,ppt,81062,ORDWAY,CROWLEY,0.5,PWS,RW,Public Water System
CO0113200,CROWLEY COUNTY WS,"PFOS and PFOA, Total Combined",9,4/15/2020,ppt,81062,ORDWAY,CROWLEY,,PWS,RW,Public Water System
CO0113200,CROWLEY COUNTY WS,Perfluorodecanoic acid (PFDA),0,4/15/2020,ppt,81062,ORDWAY,CROWLEY,0.29,PWS,RW,Public Water System
CO0113200,CROWLEY COUNTY WS,Total PFAS,23.61,4/15/2020,ppt,81062,ORDWAY,CROWLEY,,PWS,RW,Public Water System
CO0113200,CROWLEY COUNTY WS,Perfluoroheptanoic acid (PFHpA),0,4/15/2020,ppt,81062,ORDWAY,CROWLEY,0.45,PWS,EP,Public Water System
CO0113200,CROWLEY COUNTY WS,Perfluorononanoic acid (PFNA),0,4/15/2020,ppt,81062,ORDWAY,CROWLEY,0.45,PWS,EP,Public Water System
CO0113200,CROWLEY COUNTY WS,Perfluorotetradecanoic (PFTeA),0,4/15/2020,ppt,81062,ORDWAY,CROWLEY,0.45,PWS,EP,Public Water System
CO0113200,CROWLEY COUNTY WS,Perfluorotridecanoic acid (PFTriA),0,4/15/2020,ppt,81062,ORDWAY,CROWLEY,0.45,PWS,EP,Public Water System
CO0113200,CROWLEY COUNTY WS,9-chlorohexadecafluoro-3-oxanone-1-sulfonic acid (9Cl-PF3ONS),0,4/15/2020,ppt,81062,ORDWAY,CROWLEY,0.45,PWS,EP,Public Water System
CO0113200,CROWLEY COUNTY WS,11-chloroeicosafluoro-3-oxaundecane-1-sulfonic acid (11Cl-PF3OUdS),0,4/15/2020,ppt,81062,ORDWAY,CROWLEY,0.45,PWS,EP,Public Water System
CO0113200,CROWLEY COUNTY WS,"4,8-dioxa-3H-perfluorononanoic acid (ADONA)",0,4/15/2020,ppt,81062,ORDWAY,CROWLEY,0.45,PWS,EP,Public Water System
CO0113200,CROWLEY COUNTY WS,"PFOS and PFOA, Total Combined",6.44,4/15/2020,ppt,81062,ORDWAY,CROWLEY,,PWS,EP,Public Water System
CO0113200,CROWLEY COUNTY WS,Total PFAS,18.94,4/15/2020,ppt,81062,ORDWAY,CROWLEY,,PWS,EP,Public Water System
CO0113200,CROWLEY COUNTY WS,Perfluorobutanesulfonic acid (PFBS),6.2,4/15/2020,ppt,81062,ORDWAY,CROWLEY,0.45,PWS,EP,Public Water System
CO0113200,CROWLEY COUNTY WS,Perfluorohexanesulfonic acid (PFHxS),6.3,4/15/2020,ppt,81062,ORDWAY,CROWLEY,0.45,PWS,EP,Public Water System
CO0113200,CROWLEY COUNTY WS,Perfluorodecanoic acid (PFDA),0,4/15/2020,ppt,81062,ORDWAY,CROWLEY,0.45,PWS,EP,Public Water System
CO0113200,CROWLEY COUNTY WS,Perfluorooctanoic acid (PFOA),0.54,4/15/2020,ppt,81062,ORDWAY,CROWLEY,0.45,PWS,EP,Public Water System
CO0113200,CROWLEY COUNTY WS,Hexafluoropropylene oxide dimer acid,0,4/15/2020,ppt,81062,ORDWAY,CROWLEY,0.45,PWS,EP,Public Water System
CO0113200,CROWLEY COUNTY WS,Perfluorooctanesulfonic acid (PFOS),5.9,4/15/2020,ppt,81062,ORDWAY,CROWLEY,0.45,PWS,EP,Public Water System
CO0113200,CROWLEY COUNTY WS,N-methyl perfluorooctanesulfonamidoacetic acid (MeFOSAA),0,4/15/2020,ppt,81062,ORDWAY,CROWLEY,0.45,PWS,EP,Public Water System
CO0113200,CROWLEY COUNTY WS,N-ethyl perfluorooctanesulfonamidoacetic acid (EtFOSAA),0,4/15/2020,ppt,81062,ORDWAY,CROWLEY,0.45,PWS,EP,Public Water System
CO0113200,CROWLEY COUNTY WS,Perfluorododecanoic acid (PFDoA),0,4/15/2020,ppt,81062,ORDWAY,CROWLEY,0.45,PWS,EP,Public Water System
CO0113200,CROWLEY COUNTY WS,Perfluorohexanoic acid (PFHxA),0,4/15/2020,ppt,81062,ORDWAY,CROWLEY,0.45,PWS,EP,Public Water System
CO0113200,CROWLEY COUNTY WS,Perfluoroundecanoic acid (PFUnA),0,4/15/2020,ppt,81062,ORDWAY,CROWLEY,0.45,PWS,EP,Public Water System
CO0113700,ORDWAY TOWN OF,Perfluorohexanoic acid (PFHxA),0,3/24/2020,ppt,81063,ORDWAY,CROWLEY,0.46,PWS,EP,Public Water System
CO0113700,ORDWAY TOWN OF,Perfluorododecanoic acid (PFDoA),0,3/24/2020,ppt,81063,ORDWAY,CROWLEY,0.46,PWS,EP,Public Water System
CO0113700,ORDWAY TOWN OF,Perfluorooctanoic acid (PFOA),0,3/24/2020,ppt,81063,ORDWAY,CROWLEY,0.46,PWS,EP,Public Water System
CO0113700,ORDWAY TOWN OF,Perfluorodecanoic acid (PFDA),0,3/24/2020,ppt,81063,ORDWAY,CROWLEY,0.46,PWS,EP,Public Water System
CO0113700,ORDWAY TOWN OF,Perfluorohexanesulfonic acid (PFHxS),0,3/24/2020,ppt,81063,ORDWAY,CROWLEY,0.46,PWS,EP,Public Water System
CO0113700,ORDWAY TOWN OF,Perfluorobutanesulfonic acid (PFBS),0,3/24/2020,ppt,81063,ORDWAY,CROWLEY,0.46,PWS,EP,Public Water System
CO0113700,ORDWAY TOWN OF,N-ethyl perfluorooctanesulfonamidoacetic acid (EtFOSAA),0,3/24/2020,ppt,81063,ORDWAY,CROWLEY,0.46,PWS,EP,Public Water System
CO0113700,ORDWAY TOWN OF,Perfluorooctanesulfonic acid (PFOS),0,3/24/2020,ppt,81063,ORDWAY,CROWLEY,0.46,PWS,EP,Public Water System
CO0113700,ORDWAY TOWN OF,Perfluorotetradecanoic (PFTeA),0,3/24/2020,ppt,81063,ORDWAY,CROWLEY,0.46,PWS,EP,Public Water System
CO0113700,ORDWAY TOWN OF,Perfluorotridecanoic acid (PFTriA),0,3/24/2020,ppt,81063,ORDWAY,CROWLEY,0.46,PWS,EP,Public Water System
CO0113700,ORDWAY TOWN OF,9-chlorohexadecafluoro-3-oxanone-1-sulfonic acid (9Cl-PF3ONS),0,3/24/2020,ppt,81063,ORDWAY,CROWLEY,0.46,PWS,EP,Public Water System
CO0113700,ORDWAY TOWN OF,11-chloroeicosafluoro-3-oxaundecane-1-sulfonic acid (11Cl-PF3OUdS),0,3/24/2020,ppt,81063,ORDWAY,CROWLEY,0.46,PWS,EP,Public Water System
CO0113700,ORDWAY TOWN OF,"4,8-dioxa-3H-perfluorononanoic acid (ADONA)",0,3/24/2020,ppt,81063,ORDWAY,CROWLEY,0.46,PWS,EP,Public Water System
CO0113700,ORDWAY TOWN OF,"PFOS and PFOA, Total Combined",0,3/24/2020,ppt,81063,ORDWAY,CROWLEY,,PWS,EP,Public Water System
CO0113700,ORDWAY TOWN OF,Perfluorononanoic acid (PFNA),0,3/24/2020,ppt,81063,ORDWAY,CROWLEY,0.46,PWS,EP,Public Water System
CO0113700,ORDWAY TOWN OF,Perfluoroheptanoic acid (PFHpA),0,3/24/2020,ppt,81063,ORDWAY,CROWLEY,0.46,PWS,EP,Public Water System
CO0113700,ORDWAY TOWN OF,Total PFAS,0,3/24/2020,ppt,81063,ORDWAY,CROWLEY,,PWS,EP,Public Water System
CO0113700,ORDWAY TOWN OF,Perfluoroundecanoic acid (PFUnA),0,3/24/2020,ppt,81063,ORDWAY,CROWLEY,0.46,PWS,EP,Public Water System
CO0113700,ORDWAY TOWN OF,Hexafluoropropylene oxide dimer acid,0,3/24/2020,ppt,81063,ORDWAY,CROWLEY,0.46,PWS,EP,Public Water System
CO0113700,ORDWAY TOWN OF,N-methyl perfluorooctanesulfonamidoacetic acid (MeFOSAA),0,3/24/2020,ppt,81063,ORDWAY,CROWLEY,0.46,PWS,EP,Public Water System
CO0145600,ROCKY FORD CITY OF,11-chloroeicosafluoro-3-oxaundecane-1-sulfonic acid (11Cl-PF3OUdS),0,3/24/2020,ppt,81067,ROCKY FORD,OTERO,0.34,PWS,RW,Public Water System
CO0145600,ROCKY FORD CITY OF,Perfluorotridecanoic acid (PFTriA),0,3/24/2020,ppt,81067,ROCKY FORD,OTERO,1.4,PWS,RW,Public Water System
CO0145600,ROCKY FORD CITY OF,Perfluorotetradecanoic (PFTeA),0,3/24/2020,ppt,81067,ROCKY FORD,OTERO,0.3,PWS,RW,Public Water System
CO0145600,ROCKY FORD CITY OF,Perfluorononanoic acid (PFNA),0,3/24/2020,ppt,81067,ROCKY FORD,OTERO,0.28,PWS,RW,Public Water System
CO0145600,ROCKY FORD CITY OF,Perfluoroheptanoic acid (PFHpA),0,3/24/2020,ppt,81067,ROCKY FORD,OTERO,0.26,PWS,RW,Public Water System
CO0145600,ROCKY FORD CITY OF,N-methyl perfluorooctanesulfonamidoacetic acid (MeFOSAA),0,3/24/2020,ppt,81067,ROCKY FORD,OTERO,3.2,PWS,RW,Public Water System
CO0145600,ROCKY FORD CITY OF,N-ethyl perfluorooctanesulfonamidoacetic acid (EtFOSAA),0,3/24/2020,ppt,81067,ROCKY FORD,OTERO,2,PWS,RW,Public Water System
CO0145600,ROCKY FORD CITY OF,Perfluorohexanoic acid (PFHxA),0,3/24/2020,ppt,81067,ROCKY FORD,OTERO,0.61,PWS,RW,Public Water System
CO0145600,ROCKY FORD CITY OF,Perfluorododecanoic acid (PFDoA),0,3/24/2020,ppt,81067,ROCKY FORD,OTERO,0.58,PWS,RW,Public Water System
CO0145600,ROCKY FORD CITY OF,Perfluorobutanesulfonic acid (PFBS),7.6,3/24/2020,ppt,81067,ROCKY FORD,OTERO,0.21,PWS,RW,Public Water System
CO0145600,ROCKY FORD CITY OF,Perfluorodecanoic acid (PFDA),0,3/24/2020,ppt,81067,ROCKY FORD,OTERO,0.32,PWS,RW,Public Water System
CO0145600,ROCKY FORD CITY OF,Perfluorohexanesulfonic acid (PFHxS),7.3,3/24/2020,ppt,81067,ROCKY FORD,OTERO,0.18,PWS,RW,Public Water System
CO0145600,ROCKY FORD CITY OF,9-chlorohexadecafluoro-3-oxanone-1-sulfonic acid (9Cl-PF3ONS),0,3/24/2020,ppt,81067,ROCKY FORD,OTERO,0.25,PWS,RW,Public Water System
CO0145600,ROCKY FORD CITY OF,Perfluorooctanoic acid (PFOA),0,3/24/2020,ppt,81067,ROCKY FORD,OTERO,0.89,PWS,RW,Public Water System
CO0145600,ROCKY FORD CITY OF,Total PFAS,17.2,3/24/2020,ppt,81067,ROCKY FORD,OTERO,,PWS,RW,Public Water System
CO0145600,ROCKY FORD CITY OF,"PFOS and PFOA, Total Combined",2.3,3/24/2020,ppt,81067,ROCKY FORD,OTERO,,PWS,RW,Public Water System
CO0145600,ROCKY FORD CITY OF,Hexafluoropropylene oxide dimer acid,0,3/24/2020,ppt,81067,ROCKY FORD,OTERO,1.6,PWS,RW,Public Water System
CO0145600,ROCKY FORD CITY OF,Perfluorooctanesulfonic acid (PFOS),2.3,3/24/2020,ppt,81067,ROCKY FORD,OTERO,0.57,PWS,RW,Public Water System
CO0145600,ROCKY FORD CITY OF,Perfluoroundecanoic acid (PFUnA),0,3/24/2020,ppt,81067,ROCKY FORD,OTERO,1.2,PWS,RW,Public Water System
CO0145600,ROCKY FORD CITY OF,"4,8-dioxa-3H-perfluorononanoic acid (ADONA)",0,3/24/2020,ppt,81067,ROCKY FORD,OTERO,0.19,PWS,RW,Public Water System
CO0145600,ROCKY FORD CITY OF,Hexafluoropropylene oxide dimer acid,0,3/24/2020,ppt,81067,ROCKY FORD,OTERO,1.4,PWS,RW,Public Water System
CO0145600,ROCKY FORD CITY OF,Perfluorooctanesulfonic acid (PFOS),3.2,3/24/2020,ppt,81067,ROCKY FORD,OTERO,0.5,PWS,RW,Public Water System
CO0145600,ROCKY FORD CITY OF,Perfluoroundecanoic acid (PFUnA),0,3/24/2020,ppt,81067,ROCKY FORD,OTERO,1,PWS,RW,Public Water System
CO0145600,ROCKY FORD CITY OF,N-methyl perfluorooctanesulfonamidoacetic acid (MeFOSAA),0,3/24/2020,ppt,81067,ROCKY FORD,OTERO,2.9,PWS,RW,Public Water System
CO0145600,ROCKY FORD CITY OF,N-ethyl perfluorooctanesulfonamidoacetic acid (EtFOSAA),0,3/24/2020,ppt,81067,ROCKY FORD,OTERO,1.8,PWS,RW,Public Water System
CO0145600,ROCKY FORD CITY OF,Perfluorohexanoic acid (PFHxA),0,3/24/2020,ppt,81067,ROCKY FORD,OTERO,0.54,PWS,RW,Public Water System
CO0145600,ROCKY FORD CITY OF,Perfluorododecanoic acid (PFDoA),0,3/24/2020,ppt,81067,ROCKY FORD,OTERO,0.51,PWS,RW,Public Water System
CO0145600,ROCKY FORD CITY OF,Perfluorooctanoic acid (PFOA),0,3/24/2020,ppt,81067,ROCKY FORD,OTERO,0.79,PWS,RW,Public Water System
CO0145600,ROCKY FORD CITY OF,Perfluorodecanoic acid (PFDA),0,3/24/2020,ppt,81067,ROCKY FORD,OTERO,0.29,PWS,RW,Public Water System
CO0145600,ROCKY FORD CITY OF,Total PFAS,13.45,3/24/2020,ppt,81067,ROCKY FORD,OTERO,,PWS,RW,Public Water System
CO0145600,ROCKY FORD CITY OF,Perfluoroheptanoic acid (PFHpA),0,3/24/2020,ppt,81067,ROCKY FORD,OTERO,0.23,PWS,RW,Public Water System
CO0145600,ROCKY FORD CITY OF,Perfluorononanoic acid (PFNA),0.25,3/24/2020,ppt,81067,ROCKY FORD,OTERO,0.25,PWS,RW,Public Water System
CO0145600,ROCKY FORD CITY OF,Perfluorotetradecanoic (PFTeA),0,3/24/2020,ppt,81067,ROCKY FORD,OTERO,0.27,PWS,RW,Public Water System
CO0145600,ROCKY FORD CITY OF,Perfluorotridecanoic acid (PFTriA),0,3/24/2020,ppt,81067,ROCKY FORD,OTERO,1.2,PWS,RW,Public Water System
CO0145600,ROCKY FORD CITY OF,9-chlorohexadecafluoro-3-oxanone-1-sulfonic acid (9Cl-PF3ONS),0,3/24/2020,ppt,81067,ROCKY FORD,OTERO,0.22,PWS,RW,Public Water System
CO0145600,ROCKY FORD CITY OF,11-chloroeicosafluoro-3-oxaundecane-1-sulfonic acid (11Cl-PF3OUdS),0,3/24/2020,ppt,81067,ROCKY FORD,OTERO,0.3,PWS,RW,Public Water System
CO0145600,ROCKY FORD CITY OF,"4,8-dioxa-3H-perfluorononanoic acid (ADONA)",0,3/24/2020,ppt,81067,ROCKY FORD,OTERO,0.17,PWS,RW,Public Water System
CO0145600,ROCKY FORD CITY OF,"PFOS and PFOA, Total Combined",3.2,3/24/2020,ppt,81067,ROCKY FORD,OTERO,,PWS,RW,Public Water System
CO0145600,ROCKY FORD CITY OF,Perfluorohexanesulfonic acid (PFHxS),4.2,3/24/2020,ppt,81067,ROCKY FORD,OTERO,0.16,PWS,RW,Public Water System
CO0145600,ROCKY FORD CITY OF,Perfluorobutanesulfonic acid (PFBS),5.8,3/24/2020,ppt,81067,ROCKY FORD,OTERO,0.19,PWS,RW,Public Water System
CO0145600,ROCKY FORD CITY OF,"PFOS and PFOA, Total Combined",2.6,3/24/2020,ppt,81067,ROCKY FORD,OTERO,,PWS,RW,Public Water System
CO0145600,ROCKY FORD CITY OF,Total PFAS,14.9,3/24/2020,ppt,81067,ROCKY FORD,OTERO,,PWS,RW,Public Water System
CO0145600,ROCKY FORD CITY OF,"4,8-dioxa-3H-perfluorononanoic acid (ADONA)",0,3/24/2020,ppt,81067,ROCKY FORD,OTERO,0.19,PWS,RW,Public Water System
CO0145600,ROCKY FORD CITY OF,11-chloroeicosafluoro-3-oxaundecane-1-sulfonic acid (11Cl-PF3OUdS),0,3/24/2020,ppt,81067,ROCKY FORD,OTERO,0.34,PWS,RW,Public Water System
CO0145600,ROCKY FORD CITY OF,9-chlorohexadecafluoro-3-oxanone-1-sulfonic acid (9Cl-PF3ONS),0,3/24/2020,ppt,81067,ROCKY FORD,OTERO,0.26,PWS,RW,Public Water System
CO0145600,ROCKY FORD CITY OF,Perfluorotridecanoic acid (PFTriA),0,3/24/2020,ppt,81067,ROCKY FORD,OTERO,1.4,PWS,RW,Public Water System
CO0145600,ROCKY FORD CITY OF,Perfluorotetradecanoic (PFTeA),0,3/24/2020,ppt,81067,ROCKY FORD,OTERO,0.31,PWS,RW,Public Water System
CO0145600,ROCKY FORD CITY OF,Perfluorononanoic acid (PFNA),0,3/24/2020,ppt,81067,ROCKY FORD,OTERO,0.29,PWS,RW,Public Water System
CO0145600,ROCKY FORD CITY OF,Perfluoroheptanoic acid (PFHpA),0,3/24/2020,ppt,81067,ROCKY FORD,OTERO,0.27,PWS,RW,Public Water System
CO0145600,ROCKY FORD CITY OF,Perfluorobutanesulfonic acid (PFBS),7.6,3/24/2020,ppt,81067,ROCKY FORD,OTERO,0.22,PWS,RW,Public Water System
CO0145600,ROCKY FORD CITY OF,Perfluorohexanesulfonic acid (PFHxS),4.7,3/24/2020,ppt,81067,ROCKY FORD,OTERO,0.18,PWS,RW,Public Water System
CO0145600,ROCKY FORD CITY OF,Perfluorodecanoic acid (PFDA),0,3/24/2020,ppt,81067,ROCKY FORD,OTERO,0.33,PWS,RW,Public Water System
CO0145600,ROCKY FORD CITY OF,Perfluorooctanoic acid (PFOA),0,3/24/2020,ppt,81067,ROCKY FORD,OTERO,0.92,PWS,RW,Public Water System
CO0145600,ROCKY FORD CITY OF,Perfluorododecanoic acid (PFDoA),0,3/24/2020,ppt,81067,ROCKY FORD,OTERO,0.59,PWS,RW,Public Water System
CO0145600,ROCKY FORD CITY OF,Perfluorohexanoic acid (PFHxA),0,3/24/2020,ppt,81067,ROCKY FORD,OTERO,0.62,PWS,RW,Public Water System
CO0145600,ROCKY FORD CITY OF,N-ethyl perfluorooctanesulfonamidoacetic acid (EtFOSAA),0,3/24/2020,ppt,81067,ROCKY FORD,OTERO,2,PWS,RW,Public Water System
CO0145600,ROCKY FORD CITY OF,N-methyl perfluorooctanesulfonamidoacetic acid (MeFOSAA),0,3/24/2020,ppt,81067,ROCKY FORD,OTERO,3.3,PWS,RW,Public Water System
CO0145600,ROCKY FORD CITY OF,Perfluoroundecanoic acid (PFUnA),0,3/24/2020,ppt,81067,ROCKY FORD,OTERO,1.2,PWS,RW,Public Water System
CO0145600,ROCKY FORD CITY OF,Perfluorooctanesulfonic acid (PFOS),2.6,3/24/2020,ppt,81067,ROCKY FORD,OTERO,0.58,PWS,RW,Public Water System
CO0145600,ROCKY FORD CITY OF,Hexafluoropropylene oxide dimer acid,0,3/24/2020,ppt,81067,ROCKY FORD,OTERO,1.6,PWS,RW,Public Water System
CO0145600,ROCKY FORD CITY OF,Perfluorotetradecanoic (PFTeA),0,3/24/2020,ppt,81067,ROCKY FORD,OTERO,0.25,PWS,RW,Public Water System
CO0145600,ROCKY FORD CITY OF,Perfluoroundecanoic acid (PFUnA),0,3/24/2020,ppt,81067,ROCKY FORD,OTERO,0.95,PWS,RW,Public Water System
CO0145600,ROCKY FORD CITY OF,Total PFAS,35.66,3/24/2020,ppt,81067,ROCKY FORD,OTERO,,PWS,RW,Public Water System
CO0145600,ROCKY FORD CITY OF,N-methyl perfluorooctanesulfonamidoacetic acid (MeFOSAA),0,3/24/2020,ppt,81067,ROCKY FORD,OTERO,2.7,PWS,RW,Public Water System
CO0145600,ROCKY FORD CITY OF,N-ethyl perfluorooctanesulfonamidoacetic acid (EtFOSAA),0,3/24/2020,ppt,81067,ROCKY FORD,OTERO,1.6,PWS,RW,Public Water System
CO0145600,ROCKY FORD CITY OF,Perfluorohexanoic acid (PFHxA),4.1,3/24/2020,ppt,81067,ROCKY FORD,OTERO,0.5,PWS,RW,Public Water System
CO0145600,ROCKY FORD CITY OF,Perfluorododecanoic acid (PFDoA),0,3/24/2020,ppt,81067,ROCKY FORD,OTERO,0.47,PWS,RW,Public Water System
CO0145600,ROCKY FORD CITY OF,Perfluorooctanoic acid (PFOA),3.4,3/24/2020,ppt,81067,ROCKY FORD,OTERO,0.73,PWS,RW,Public Water System
CO0145600,ROCKY FORD CITY OF,Perfluorooctanesulfonic acid (PFOS),14,3/24/2020,ppt,81067,ROCKY FORD,OTERO,0.47,PWS,RW,Public Water System
CO0145600,ROCKY FORD CITY OF,Perfluorodecanoic acid (PFDA),0,3/24/2020,ppt,81067,ROCKY FORD,OTERO,0.27,PWS,RW,Public Water System
CO0145600,ROCKY FORD CITY OF,Perfluorobutanesulfonic acid (PFBS),5,3/24/2020,ppt,81067,ROCKY FORD,OTERO,0.17,PWS,RW,Public Water System
CO0145600,ROCKY FORD CITY OF,Perfluoroheptanoic acid (PFHpA),1.2,3/24/2020,ppt,81067,ROCKY FORD,OTERO,0.22,PWS,RW,Public Water System
CO0145600,ROCKY FORD CITY OF,Perfluorononanoic acid (PFNA),0.76,3/24/2020,ppt,81067,ROCKY FORD,OTERO,0.23,PWS,RW,Public Water System
CO0145600,ROCKY FORD CITY OF,Perfluorotridecanoic acid (PFTriA),0,3/24/2020,ppt,81067,ROCKY FORD,OTERO,1.1,PWS,RW,Public Water System
CO0145600,ROCKY FORD CITY OF,9-chlorohexadecafluoro-3-oxanone-1-sulfonic acid (9Cl-PF3ONS),0,3/24/2020,ppt,81067,ROCKY FORD,OTERO,0.21,PWS,RW,Public Water System
CO0145600,ROCKY FORD CITY OF,11-chloroeicosafluoro-3-oxaundecane-1-sulfonic acid (11Cl-PF3OUdS),0,3/24/2020,ppt,81067,ROCKY FORD,OTERO,0.28,PWS,RW,Public Water System
CO0145600,ROCKY FORD CITY OF,Perfluorohexanesulfonic acid (PFHxS),7.2,3/24/2020,ppt,81067,ROCKY FORD,OTERO,0.15,PWS,RW,Public Water System
CO0145600,ROCKY FORD CITY OF,"4,8-dioxa-3H-perfluorononanoic acid (ADONA)",0,3/24/2020,ppt,81067,ROCKY FORD,OTERO,0.16,PWS,RW,Public Water System
CO0145600,ROCKY FORD CITY OF,"PFOS and PFOA, Total Combined",17.4,3/24/2020,ppt,81067,ROCKY FORD,OTERO,,PWS,RW,Public Water System
CO0145600,ROCKY FORD CITY OF,Hexafluoropropylene oxide dimer acid,0,3/24/2020,ppt,81067,ROCKY FORD,OTERO,1.3,PWS,RW,Public Water System
CO0145600,ROCKY FORD CITY OF,9-chlorohexadecafluoro-3-oxanone-1-sulfonic acid (9Cl-PF3ONS),0,3/24/2020,ppt,81067,ROCKY FORD,OTERO,0.21,PWS,RW,Public Water System
CO0145600,ROCKY FORD CITY OF,Perfluorotetradecanoic (PFTeA),0,3/24/2020,ppt,81067,ROCKY FORD,OTERO,0.25,PWS,RW,Public Water System
CO0145600,ROCKY FORD CITY OF,11-chloroeicosafluoro-3-oxaundecane-1-sulfonic acid (11Cl-PF3OUdS),0,3/24/2020,ppt,81067,ROCKY FORD,OTERO,0.28,PWS,RW,Public Water System
CO0145600,ROCKY FORD CITY OF,"4,8-dioxa-3H-perfluorononanoic acid (ADONA)",0,3/24/2020,ppt,81067,ROCKY FORD,OTERO,0.16,PWS,RW,Public Water System
CO0145600,ROCKY FORD CITY OF,Perfluorotridecanoic acid (PFTriA),0,3/24/2020,ppt,81067,ROCKY FORD,OTERO,1.1,PWS,RW,Public Water System
CO0145600,ROCKY FORD CITY OF,Perfluorononanoic acid (PFNA),0.37,3/24/2020,ppt,81067,ROCKY FORD,OTERO,0.23,PWS,RW,Public Water System
CO0145600,ROCKY FORD CITY OF,Perfluorooctanesulfonic acid (PFOS),5.6,3/24/2020,ppt,81067,ROCKY FORD,OTERO,0.47,PWS,RW,Public Water System
CO0145600,ROCKY FORD CITY OF,Perfluorobutanesulfonic acid (PFBS),4.4,3/24/2020,ppt,81067,ROCKY FORD,OTERO,0.17,PWS,RW,Public Water System
